signal_date,regime,nifty,sma50,vix,symbol,data_error,strict_action,price,rsi,vol_ratio,atr_pct,trend,p1,er1,median1,p3,er3,median3,p5,er5,median5,analogs,quality,score,stop,target1,target2,rr1,rr2,STRICT_V6_3_2_trade,STRICT_V6_3_2_failed,STRICT_V6_3_2_p3,STRICT_V6_3_2_p5,STRICT_V6_3_2_er3,STRICT_V6_3_2_er5,STRICT_V6_3_2_rr1,STRICT_V6_3_2_rr2,STRICT_V6_3_2_quality,STRICT_V6_3_2_trend,STRICT_V6_3_2_rsi,STRICT_V6_3_2_regime,BALANCED_trade,BALANCED_failed,BALANCED_p3,BALANCED_p5,BALANCED_er3,BALANCED_er5,BALANCED_rr1,BALANCED_rr2,BALANCED_quality,BALANCED_trend,BALANCED_rsi,BALANCED_regime,MODERATE_trade,MODERATE_failed,MODERATE_p3,MODERATE_p5,MODERATE_er3,MODERATE_er5,MODERATE_rr1,MODERATE_rr2,MODERATE_quality,MODERATE_trend,MODERATE_rsi,MODERATE_regime
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,DRREDDY,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,DIVISLAB,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,APOLLOHOSP,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,BRITANNIA,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,HEROMOTOCO,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,BAJAJ-AUTO,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,INDUSINDBK,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,SBILIFE,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,HDFCLIFE,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,TATAELXSI,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,AUROPHARMA,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,BOSCHLTD,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,DLF,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,NAUKRI,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,SAIL,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,ABB,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,GODREJCP,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,PIDILITIND,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,SIEMENS,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,AMBUJACEM,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,ACC,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,BPCL,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,IOC,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,FAVORABLE,24231.849609375,24160.2209765625,10.760000228881836,HAVELLS,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,RELIANCE,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,HDFCBANK,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,ICICIBANK,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,BHARTIARTL,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,TCS,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,INFY,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,ITC,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,SBIN,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,LT,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,AXISBANK,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,KOTAKBANK,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,M&M,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,HINDUNILVR,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,BAJFINANCE,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,MARUTI,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,SUNPHARMA,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,HCLTECH,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,NTPC,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,TITAN,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,ADANIENT,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,ULTRACEMCO,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,ONGC,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,POWERGRID,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,TATASTEEL,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,JSWSTEEL,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,COALINDIA,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,ADANIPORTS,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,BAJAJFINSV,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,WIPRO,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,NESTLEIND,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,TECHM,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,ASIANPAINT,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,BEL,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,TRENT,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,GRASIM,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,HINDALCO,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,EICHERMOT,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,SHRIRAMFIN,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,VEDL,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,CIPLA,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,DRREDDY,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,DIVISLAB,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,APOLLOHOSP,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,BRITANNIA,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,HEROMOTOCO,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,BAJAJ-AUTO,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,INDUSINDBK,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,SBILIFE,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,HDFCLIFE,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,TATAELXSI,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,AUROPHARMA,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,BOSCHLTD,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,DLF,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,NAUKRI,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,SAIL,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,ABB,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,GODREJCP,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,PIDILITIND,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,SIEMENS,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,AMBUJACEM,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,ACC,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,BPCL,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,IOC,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-21,FAVORABLE,24252.0,24182.028984375,11.199999809265137,HAVELLS,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,RELIANCE,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,HDFCBANK,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,ICICIBANK,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,BHARTIARTL,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,TCS,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,INFY,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,ITC,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,SBIN,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,LT,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,AXISBANK,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,KOTAKBANK,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,M&M,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,HINDUNILVR,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,BAJFINANCE,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,MARUTI,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,SUNPHARMA,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,HCLTECH,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,NTPC,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,TITAN,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,ADANIENT,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,ULTRACEMCO,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,ONGC,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-24,FAVORABLE,24219.05078125,24193.9519921875,11.529999732971191,POWERGRID,Insufficient clean feature history,DATA_ERROR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
