signal_date,symbol,regime,nifty,sma50,vix,price,rsi,trend,atr_pct,vol_ratio,ret3,ret5,p3,p5,er3,er5,median3,median5,quality,analogues,nearest_distance,stop,target1,target2,rr1,rr2,STRICT_V6_3_2_STYLE_trade,STRICT_V6_3_2_STYLE_failed,STRICT_V6_3_2_STYLE_p3,STRICT_V6_3_2_STYLE_p5,STRICT_V6_3_2_STYLE_er3,STRICT_V6_3_2_STYLE_er5,STRICT_V6_3_2_STYLE_rr1,STRICT_V6_3_2_STYLE_rr2,STRICT_V6_3_2_STYLE_quality,STRICT_V6_3_2_STYLE_trend,STRICT_V6_3_2_STYLE_rsi,STRICT_V6_3_2_STYLE_regime,BALANCED_trade,BALANCED_failed,BALANCED_p3,BALANCED_p5,BALANCED_er3,BALANCED_er5,BALANCED_rr1,BALANCED_rr2,BALANCED_quality,BALANCED_trend,BALANCED_rsi,BALANCED_regime,MODERATE_trade,MODERATE_failed,MODERATE_p3,MODERATE_p5,MODERATE_er3,MODERATE_er5,MODERATE_rr1,MODERATE_rr2,MODERATE_quality,MODERATE_trend,MODERATE_rsi,MODERATE_regime,classification,entry_date_1d,exit_date_1d,entry_1d,exit_1d,gross_return_1d,net_return_1d,entry_date_3d,exit_date_3d,entry_3d,exit_3d,gross_return_3d,net_return_3d,entry_date_5d,exit_date_5d,entry_5d,exit_5d,gross_return_5d,net_return_5d
2026-08-11,HDFCLIFE,UNFAVORABLE,24471.69921875,,11.859999656677246,536.0,37.585769278444374,-0.04965895318400659,0.01741736275809152,0.9457064309156873,-0.011981566820276512,9.326950616705965e-05,0.48287134571316975,0.4361056661006142,0.0013290531198399832,0.0046514350356259195,-0.001023762935189132,-0.0017509510319772548,0.4,30,0.37916953139986576,521.9964403424945,536.7123724722343,538.4931691790955,0.05087081354007481,0.17803824456585424,False,"p3,p5,er3,rr1,rr2,trend,regime",False,False,False,True,False,False,True,False,True,False,False,"p3,p5,rr1,rr2,trend,regime",False,False,True,True,False,False,True,False,True,False,False,"p3,p5,rr1,rr2,trend,regime",False,False,True,True,False,False,True,False,True,False,REJECT,2026-08-12,2026-08-12,536.0,537.0,0.001865671641791078,0.0003656716417910779,2026-08-12,2026-08-14,536.0,535.8499755859375,-0.00027989629489277856,-0.0017798962948927786,2026-08-12,2026-08-18,536.0,538.25,0.004197761194029814,0.0026977611940298143
2026-08-11,HEROMOTOCO,UNFAVORABLE,24471.69921875,,11.859999656677246,5865.5,78.3371662824697,0.17174636747178385,0.026121706474609648,0.991135644824715,0.056751643996036494,0.05722782984859398,0.6114435278677424,0.42787721590904115,0.004286399088807756,-0.0015462460637948971,0.00830130321349376,-0.0018160872769003578,0.4,30,0.45874524348732426,5635.674696009766,5890.641873855402,5865.5,0.1093955862078201,0.0,False,"p5,er5,rr1,rr2,rsi,regime",True,False,True,False,False,False,True,True,False,False,False,"p5,er5,rr1,rr2,rsi,regime",True,False,True,False,False,False,True,True,False,False,False,"p5,er5,rr1,rr2,regime",True,False,True,False,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,5875.0,5895.0,0.0034042553191488967,0.0019042553191488966,2026-08-12,2026-08-14,5875.0,5790.0,-0.014468085106382977,-0.01596808510638298,2026-08-12,2026-08-18,5875.0,5745.5,-0.0220425531914894,-0.0235425531914894
2026-08-11,HINDALCO,UNFAVORABLE,24471.69921875,,11.859999656677246,1049.0999755859375,66.44355473590785,0.05875848174160825,0.020854618039361936,0.9698297819761246,0.0215189635695594,0.02852938782935044,0.7058994904632032,0.8389108330519031,0.015092546939398281,0.02661385450211333,0.016011998630268365,0.03358750720155668,0.496943358873717,30,0.45329847848659294,1016.2821066720145,1064.93356621159,1077.0205696943522,0.4824685803694917,0.8507741371521332,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1063.199951171875,1078.5,0.014390565773880093,0.012890565773880093,2026-08-12,2026-08-14,1063.199951171875,1029.5,-0.03169672001464108,-0.03319672001464108,2026-08-12,2026-08-18,1063.199951171875,1041.5999755859375,-0.0203160050582486,-0.0218160050582486
2026-08-11,HINDUNILVR,UNFAVORABLE,24471.69921875,,11.859999656677246,2064.89990234375,41.95859909727561,-0.03276649299105161,0.023186882957651582,0.5003631664347287,-0.007020965451430605,-0.01507278686203195,0.458611323935061,0.44330076424272385,0.004135923744887654,0.0022040264196845514,-0.0031399113931060985,-0.005707527620004038,0.4,30,0.6077257969332143,1993.0820138113838,2073.44017088067,2069.4509962825196,0.11891561714559593,0.063369921223993,False,"p3,p5,er5,rr1,rr2,trend,regime",False,False,True,False,False,False,True,False,True,False,False,"p3,p5,rr1,rr2,trend,regime",False,False,True,True,False,False,True,False,True,False,False,"p3,p5,rr1,rr2,trend,regime",False,False,True,True,False,False,True,False,True,False,REJECT,2026-08-12,2026-08-12,2065.0,2063.0,-0.0009685230024213398,-0.00246852300242134,2026-08-12,2026-08-14,2065.0,2077.0,0.005811138014527817,0.004311138014527817,2026-08-12,2026-08-18,2065.0,2035.0,-0.014527845036319653,-0.016027845036319655
2026-08-11,ICICIBANK,UNFAVORABLE,24471.69921875,,11.859999656677246,1429.5999755859375,54.432284500111926,0.03838671201284938,0.016478528739501633,0.8256125241591902,-0.019142383817538633,-0.017186855781383903,0.6864618411010414,0.568217401469194,0.006958435730216417,0.008214795460365831,0.003918274356457974,0.005527095080923861,0.5241151027791161,30,0.43633094684494284,1394.2634191604118,1439.547755135971,1441.34384697552,0.2815152509554588,0.33234340234406956,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1429.4000244140625,1431.699951171875,0.001609015473996056,0.00010901547399605601,2026-08-12,2026-08-14,1429.4000244140625,1417.0,-0.008674985450028538,-0.010174985450028538,2026-08-12,2026-08-18,1429.4000244140625,1412.0,-0.012172956567001014,-0.013672956567001014
2026-08-11,ICICIGI,UNFAVORABLE,24471.69921875,,11.859999656677246,1643.5,43.937338366289346,-0.04952311172044688,0.029666651118516123,0.30453069762655754,-0.008745476477683978,-0.0007903993127014175,0.7290982692339955,0.6744698999728869,0.012243247034851374,0.012359940693412709,0.0102189496438152,0.012655094869022943,0.40118172735533186,30,0.9736543088620837,1570.3642883300781,1663.6217765017784,1663.8135625296238,0.2751292910444705,0.2777516218246916,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,REJECT,2026-08-12,2026-08-12,1646.699951171875,1635.0,-0.007105089888141847,-0.008605089888141846,2026-08-12,2026-08-14,1646.699951171875,1630.0,-0.0101414657600436,-0.0116414657600436,2026-08-12,2026-08-18,1646.699951171875,1623.800048828125,-0.013906542189093596,-0.015406542189093595
2026-08-11,ICICIPRULI,UNFAVORABLE,24471.69921875,,11.859999656677246,501.5,47.459102849742976,0.009275649376059958,0.019947307908862698,0.7391727902097054,-0.010848126232741673,-0.023464099073889133,0.6557690483181627,0.6903200679713662,0.004846621371431736,0.009349299249443383,0.008924558207147215,0.0114811374880458,0.4,30,0.28593920155748936,486.494637625558,503.93058061777305,506.1886735735958,0.1619808010710195,0.31246653406930186,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,501.5,506.3999938964844,0.0097706757656717,0.0082706757656717,2026-08-12,2026-08-14,501.5,509.1499938964844,0.015254225117615983,0.013754225117615983,2026-08-12,2026-08-18,501.5,498.20001220703125,-0.006580234881293667,-0.008080234881293667
2026-08-11,INDUSINDBK,UNFAVORABLE,24471.69921875,,11.859999656677246,1008.9000244140625,51.25169393191728,0.03724679286129562,0.02308739014203648,0.6551520613893985,-0.0071836131718935325,-0.016666642871284165,0.5699216516621037,0.6556474185665749,0.0028583760897956073,0.0008550115968728709,0.003993926357240829,0.011497148966416293,0.4,30,0.25322747154242004,973.9607216971261,1011.7838401208418,1009.7626456350218,0.08253787232512176,0.02468913669937655,False,"er5,rr1,rr2,regime",True,True,True,False,False,False,True,True,True,False,False,"er5,rr1,rr2,regime",True,True,True,False,False,False,True,True,True,False,False,"er5,rr1,rr2,regime",True,True,True,False,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1009.0,1017.5,0.00842418235877096,0.00692418235877096,2026-08-12,2026-08-14,1009.0,1020.7999877929688,0.011694735176381421,0.010194735176381422,2026-08-12,2026-08-18,1009.0,1015.0,0.005946481665014769,0.004446481665014769
2026-08-11,INFY,UNFAVORABLE,24471.69921875,,11.859999656677246,1190.699951171875,64.60258258909737,0.08023824208149,0.0274088497252865,0.7396342355101273,0.02206004392435612,0.019871478519807306,0.5407353382695628,0.5425219052708962,0.000807886817015528,0.004332240460644231,0.002771435245292553,0.006481170535479697,0.4,30,0.5635759011713446,1141.746377127511,1191.661901965448,1195.858349676829,0.01965026685694355,0.10537327673520269,False,"er3,rr1,rr2,regime",True,True,False,True,False,False,True,True,True,False,False,"er3,rr1,rr2,regime",True,True,False,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1185.5999755859375,1176.0999755859375,-0.00801282067782183,-0.00951282067782183,2026-08-12,2026-08-14,1185.5999755859375,1169.199951171875,-0.013832679446503349,-0.015332679446503348,2026-08-12,2026-08-18,1185.5999755859375,1115.0,-0.05954788886618034,-0.061047888866180344
2026-08-11,ITC,UNFAVORABLE,24471.69921875,,11.859999656677246,279.0,40.43749484244894,-0.020636830518734328,0.017716336970566116,0.8342054951987365,-0.024134291863548096,-0.03460207612456745,0.4098389916017802,0.3971564953552777,-0.0024401733792170795,-0.002334525711068621,-0.0019735110950468426,-0.0039094684504365484,0.4,30,0.3349975644781893,271.5857129778181,279.0,279.0,0.0,0.0,False,"p3,p5,er3,er5,rr1,rr2,trend,regime",False,False,False,False,False,False,True,False,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,279.0,276.1499938964844,-0.01021507563984092,-0.01171507563984092,2026-08-12,2026-08-14,279.0,278.20001220703125,-0.002867339759744625,-0.0043673397597446244,2026-08-12,2026-08-18,279.0,270.0,-0.032258064516129004,-0.033758064516129005
2026-08-11,JIOFIN,UNFAVORABLE,24471.69921875,,11.859999656677246,252.75,55.890588373201794,0.048990839748672466,0.024708214655546405,0.27454576403591097,-0.037088899373314055,-0.04399270895581564,0.4398643695131362,0.48562097801021903,-0.0064557520951941845,-0.00976316950835128,-0.0030268762309537123,-0.010371043428400506,0.4,30,0.5522072984275653,243.38249811871597,252.75,252.75,0.0,0.0,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,252.75,256.04998779296875,0.013056331525098885,0.011556331525098886,2026-08-12,2026-08-14,252.75,249.0500030517578,-0.014638959241314309,-0.01613895924131431,2026-08-12,2026-08-18,252.75,245.8000030517578,-0.02749751512657639,-0.02899751512657639
2026-08-11,JSWSTEEL,UNFAVORABLE,24471.69921875,,11.859999656677246,1283.4000244140625,53.691807175942785,0.019591746954213063,0.021343987891834004,0.8370311964475756,-0.01873231863496294,-0.012769211989182683,0.5163521120415001,0.5880424718363865,0.002261376088510375,0.007264908825197631,0.0007037493882508516,0.00796458258401156,0.4,30,0.20656316163213057,1242.3107125418526,1286.3022745412661,1292.7238085776871,0.07063272649174017,0.22691507204165692,False,"p3,rr1,rr2,regime",False,True,True,True,False,False,True,True,True,False,False,"p3,rr1,rr2,regime",False,True,True,True,False,False,True,True,True,False,False,"p3,rr1,rr2,regime",False,True,True,True,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1285.9000244140625,1269.0999755859375,-0.013064817255742822,-0.014564817255742822,2026-08-12,2026-08-14,1285.9000244140625,1270.0,-0.012364899379566863,-0.013864899379566862,2026-08-12,2026-08-18,1285.9000244140625,1267.5999755859375,-0.014231315406081912,-0.015731315406081914
2026-08-11,KOTAKBANK,UNFAVORABLE,24471.69921875,,11.859999656677246,392.8999938964844,53.32544017733491,0.0066812332167824895,0.015471046420950912,0.6207870309426942,-0.002791893663745215,-0.012814085687225196,0.43181976179150483,0.5905345644475607,-0.0009640925512244419,-0.0016779986471498832,-0.002477270104622231,0.010134675650868896,0.4,30,0.3450691749757492,383.78213282993863,392.8999938964844,392.8999938964844,0.0,0.0,False,"p3,er3,er5,rr1,rr2,regime",False,True,False,False,False,False,True,True,True,False,False,"p3,er3,er5,rr1,rr2,regime",False,True,False,False,False,False,True,True,True,False,False,"p3,er3,er5,rr1,rr2,regime",False,True,False,False,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,391.0,390.5,-0.0012787723785165905,-0.0027787723785165906,2026-08-12,2026-08-14,391.0,391.1499938964844,0.00038361610354065157,-0.0011163838964593485,2026-08-12,2026-08-18,391.0,387.6499938964844,-0.008567790546075815,-0.010067790546075815
2026-08-11,LT,UNFAVORABLE,24471.69921875,,11.859999656677246,4037.39990234375,57.93659418111804,0.011164512278151184,0.01560233544600296,0.7712356672767968,-0.006007224922707555,0.011879674772869775,0.5438256735806852,0.5540855844480027,-0.00047071446064215485,-0.005283443683915786,0.0011217684474318368,0.00047908368516491606,0.4,30,0.2777877984448724,3942.91060093471,4037.39990234375,4037.39990234375,0.0,0.0,False,"er3,er5,rr1,rr2,regime",True,True,False,False,False,False,True,True,True,False,False,"er3,er5,rr1,rr2,regime",True,True,False,False,False,False,True,True,True,False,False,"er3,er5,rr1,rr2,regime",True,True,False,False,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,4038.0,4020.0,-0.004457652303120341,-0.00595765230312034,2026-08-12,2026-08-14,4038.0,4057.0,0.004705299653293693,0.003205299653293693,2026-08-12,2026-08-18,4038.0,4064.300048828125,0.006513137401714886,0.005013137401714886
2026-08-11,M&M,UNFAVORABLE,24471.69921875,,11.859999656677246,3460.10009765625,63.94081752977862,0.09520871193320812,0.02535020616787015,0.8805634119931386,0.015883763257853678,0.007893998734707308,0.44452927830134226,0.41430566058933926,0.0030174480123661843,0.009478237091209098,-0.0038187219411478512,-0.01013889810252383,0.4,30,0.2983993709926195,3328.5287214006694,3470.540769818511,3492.895746741152,0.0793536744799233,0.2492612756531145,False,"p3,p5,rr1,rr2,regime",False,False,True,True,False,False,True,True,True,False,False,"p3,p5,rr1,rr2,regime",False,False,True,True,False,False,True,True,True,False,False,"p3,p5,rr1,rr2,regime",False,False,True,True,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,3460.0,3403.60009765625,-0.016300549810332354,-0.017800549810332356,2026-08-12,2026-08-14,3460.0,3428.300048828125,-0.009161835598807788,-0.010661835598807788,2026-08-12,2026-08-18,3460.0,3421.5,-0.011127167630057833,-0.012627167630057832
2026-08-11,MARUTI,UNFAVORABLE,24471.69921875,,11.859999656677246,13990.0,56.469599183303885,0.029325720979734182,0.018379164835227706,0.7939454285930676,0.0035868005738881603,-0.002646657814769582,0.755340377552138,0.7318833112170772,0.008229728411624499,0.018341122721326146,0.0056990489623087726,0.0137864986488202,0.4,30,0.21936925439365076,13604.313225932747,14105.133900478626,14246.592306871353,0.2985165896784154,0.6652867666823599,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,13990.0,13875.0,-0.008220157255182325,-0.009720157255182325,2026-08-12,2026-08-14,13990.0,13834.0,-0.011150822015725481,-0.01265082201572548,2026-08-12,2026-08-18,13990.0,13691.0,-0.021372408863473913,-0.022872408863473914
2026-08-11,NESTLEIND,UNFAVORABLE,24471.69921875,,11.859999656677246,1493.199951171875,53.04632431812276,0.03677300542860529,0.02665894650901715,0.7712004860389967,-0.02723130216815961,-0.017631611071134867,0.49618596068508053,0.662724531628788,-0.00011628275711418428,0.003979553515337362,3.919776746136305e-05,0.006980531909711596,0.4,30,0.5670852222033389,1433.4892447335378,1493.199951171875,1499.1422202866625,0.0,0.09951764883110181,False,"p3,er3,er5,rr1,rr2,regime",False,True,False,False,False,False,True,True,True,False,False,"p3,er3,rr1,rr2,regime",False,True,False,True,False,False,True,True,True,False,False,"p3,er3,rr1,rr2,regime",False,True,False,True,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1503.0,1507.0,0.0026613439787093185,0.0011613439787093185,2026-08-12,2026-08-14,1503.0,1499.0999755859375,-0.002594826622796087,-0.004094826622796087,2026-08-12,2026-08-18,1503.0,1462.5,-0.026946107784431184,-0.028446107784431185
2026-08-11,NTPC,UNFAVORABLE,24471.69921875,,11.859999656677246,338.45001220703125,38.76443686355056,-0.038190983104621545,0.017305784150954674,1.0494393042744037,-0.018985471863677494,-0.015131621655199212,0.7723093674893287,0.6348612018214799,0.008053343625551478,0.007878043437586989,0.008621092462163582,0.010006902216861291,0.6054296448787311,30,0.2617515458586476,329.664297921317,341.17566645540654,341.1163361046501,0.31023706892076525,0.3034840208671851,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,REJECT,2026-08-12,2026-08-12,338.45001220703125,339.45001220703125,0.002954646074553313,0.0014546460745533132,2026-08-12,2026-08-14,338.45001220703125,340.0,0.004579665348100503,0.0030796653481005034,2026-08-12,2026-08-18,338.45001220703125,337.1000061035156,-0.003988790234375372,-0.005488790234375372
2026-08-11,ONGC,UNFAVORABLE,24471.69921875,,11.859999656677246,239.4499969482422,40.95714171927769,-0.024352685971228638,0.018781133030305968,1.39773666678326,0.006938578113160343,-0.01053720269321412,0.6130800349459429,0.5523997007295319,0.008388533441238483,0.01241496131070275,0.0044859884238004355,0.007445590536363622,0.4,30,0.4116741775878378,232.70428357805525,241.458631255147,242.4227593962025,0.29776455011890723,0.44068911393398574,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,False,"rr1,rr2,regime",True,True,True,True,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,240.0,239.0500030517578,-0.003958320617675759,-0.005458320617675759,2026-08-12,2026-08-14,240.0,236.39999389648438,-0.015000025431315067,-0.01650002543131507,2026-08-12,2026-08-18,240.0,239.5,-0.002083333333333326,-0.003583333333333326
2026-08-11,POWERGRID,UNFAVORABLE,24471.69921875,,11.859999656677246,267.95001220703125,29.67997189074326,-0.059025519306759366,0.01952657137006307,0.8362565395987,-0.010341598496652837,-0.054516520896949805,0.6079625415977946,0.6618614368290863,0.0051709255047445715,0.006269636012393129,0.003548623566691167,0.007372835690573676,0.4249917422562068,30,0.31310379720726556,260.1017946515765,269.3355617591492,269.62996125308564,0.17654321409004958,0.2140548518417115,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,False,"rr1,rr2,trend,regime",True,True,True,True,False,False,True,False,True,False,REJECT,2026-08-12,2026-08-12,267.95001220703125,269.45001220703125,0.005598059084397589,0.004098059084397589,2026-08-12,2026-08-14,267.95001220703125,266.04998779296875,-0.007090965954479778,-0.008590965954479777,2026-08-12,2026-08-18,267.95001220703125,268.0,0.00018655641235842957,-0.0013134435876415705
2026-08-11,RELIANCE,UNFAVORABLE,24471.69921875,,11.859999656677246,1323.9000244140625,55.448012606690064,0.01777934713192164,0.01620751323113313,0.8225987823102836,-0.0008301702535377098,0.025563559823293502,0.3362681950590742,0.3636495609368771,-0.008338193378577715,-0.013490605689851214,-0.00869777536889843,-0.012318247391494175,0.41174197133884244,30,0.35563676378918274,1291.7143336704798,1323.9000244140625,1323.9000244140625,0.0,0.0,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1323.9000244140625,1329.0,0.003852236189960445,0.002352236189960445,2026-08-12,2026-08-14,1323.9000244140625,1310.0,-0.010499300670543055,-0.011999300670543054,2026-08-12,2026-08-18,1323.9000244140625,1322.0,-0.0014351721270671192,-0.002935172127067119
2026-08-11,SBILIFE,UNFAVORABLE,24471.69921875,,11.859999656677246,1837.5999755859375,46.90691180772963,0.013292560686354538,0.02125832427974391,1.224109458068342,-0.012839121361301387,-0.032332819596662676,0.5351112945415307,0.35802729382713727,-0.0010985504734835724,-0.003273951665940731,0.0011501990341106216,-0.002909743052713798,0.4,30,0.3073544786412829,1779.0035313197543,1837.5999755859375,1837.5999755859375,0.0,0.0,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p5,er3,er5,rr1,rr2,regime",True,False,False,False,False,False,True,True,True,False,False,"p5,er3,er5,rr1,rr2,regime",True,False,False,False,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1840.800048828125,1830.0,-0.005867040711456162,-0.007367040711456161,2026-08-12,2026-08-14,1840.800048828125,1795.0,-0.02488051261041735,-0.02638051261041735,2026-08-12,2026-08-18,1840.800048828125,1778.0,-0.034115627532769977,-0.03561562753276998
2026-08-11,SBIN,UNFAVORABLE,24471.69921875,,11.859999656677246,1066.0,57.87980036729234,0.035075065306290565,0.01961941234677575,0.8331109473974749,-0.017511520737327202,0.022345880808700924,0.5334980851958315,0.4582110173376724,0.0021437530873446766,-0.003206621621260326,0.0063132210571551495,-0.00016151387302953957,0.4,30,0.36236611408043795,1034.6285596575055,1068.2852407911096,1066.0,0.0728446244788474,0.0,False,"p3,p5,er5,rr1,rr2,regime",False,False,True,False,False,False,True,True,True,False,False,"p5,er5,rr1,rr2,regime",True,False,True,False,False,False,True,True,True,False,False,"p5,er5,rr1,rr2,regime",True,False,True,False,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1066.0,1082.0,0.015009380863039379,0.01350938086303938,2026-08-12,2026-08-14,1066.0,1067.699951171875,0.0015947009117025512,9.470091170255121e-05,2026-08-12,2026-08-18,1066.0,1053.0,-0.012195121951219523,-0.013695121951219523
2026-08-11,SHRIRAMFIN,UNFAVORABLE,24471.69921875,,11.859999656677246,1129.9000244140625,64.10220430818379,0.10556889046096418,0.02902280149547666,0.6394656037444758,-0.009728287104239675,0.03917959502701307,0.5007277168497108,0.4457376877109581,-0.011118897943014166,-0.010365864918918727,-0.0030090858043734237,-0.005790103396380641,0.4,30,0.20991427397281057,1080.710728236607,1129.9000244140625,1129.9000244140625,0.0,0.0,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1135.5,1117.199951171875,-0.016116291350176115,-0.017616291350176116,2026-08-12,2026-08-14,1135.5,1122.0,-0.011889035667106973,-0.013389035667106973,2026-08-12,2026-08-18,1135.5,1108.4000244140625,-0.023866116764365897,-0.025366116764365898
2026-08-11,SUNPHARMA,UNFAVORABLE,24471.69921875,,11.859999656677246,1942.0,51.166881583056984,0.026348584958096444,0.017985871631958493,0.8474284105391905,-0.0046130189646335085,-0.011201629327902252,0.42100624209402576,0.473572630181428,-0.0038851600947530035,-0.0016039369191682604,-0.0009242550485947243,-0.002393939037478421,0.4,30,0.298867567086897,1889.6071559361048,1942.0,1942.0,0.0,0.0,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,False,"p3,p5,er3,er5,rr1,rr2,regime",False,False,False,False,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1942.0,1944.0,0.001029866117404632,-0.00047013388259536807,2026-08-12,2026-08-14,1942.0,1930.0,-0.006179196704428458,-0.0076791967044284575,2026-08-12,2026-08-18,1942.0,1875.0999755859375,-0.0344490341987963,-0.035949034198796304
2026-08-11,TATACONSUM,UNFAVORABLE,24471.69921875,,11.859999656677246,1078.0,44.719692730797206,-0.023702830634022898,0.023529036557551185,1.315994312269033,-0.011009174311926606,-0.012820512820512775,0.6392601028702869,0.483232812296621,0.004900730904414289,0.005433906767900637,0.006670376749767559,0.000322178132859785,0.4,30,0.2965691712460481,1039.9535478864398,1083.2829879149585,1083.8577514957967,0.138856256535826,0.15396314690033722,False,"p5,rr1,rr2,trend,regime",True,False,True,True,False,False,True,False,True,False,False,"p5,rr1,rr2,regime",True,False,True,True,False,False,True,True,True,False,False,"p5,rr1,rr2,regime",True,False,True,True,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,1077.0,1061.9000244140625,-0.014020404443767398,-0.015520404443767398,2026-08-12,2026-08-14,1077.0,1079.5,0.002321262766945109,0.0008212627669451091,2026-08-12,2026-08-18,1077.0,1061.5999755859375,-0.014299001312964243,-0.015799001312964245
2026-08-11,TATASTEEL,UNFAVORABLE,24471.69921875,,11.859999656677246,188.25,48.342923524556994,-0.015590212998949582,0.020417377180267027,1.0387800222150434,-0.005546767220446003,-0.014139811423898752,0.45264320190686025,0.6200260474077235,0.005458216660884001,0.016723662604235398,-0.002430692161914938,0.008922097108820526,0.4,30,0.31618978321323665,182.48464311872212,189.27750928641143,191.3982294852473,0.17822128058509437,0.5460597756698626,False,"p3,rr1,rr2,regime",False,True,True,True,False,False,True,True,True,False,False,"p3,rr1,rr2,regime",False,True,True,True,False,False,True,True,True,False,False,"p3,rr1,rr2,regime",False,True,True,True,False,False,True,True,True,False,REJECT,2026-08-12,2026-08-12,188.35000610351562,186.1999969482422,-0.011414967271579535,-0.012914967271579534,2026-08-12,2026-08-14,188.35000610351562,183.5,-0.025749965204939218,-0.02724996520493922,2026-08-12,2026-08-18,188.35000610351562,185.5,-0.015131436215347294,-0.016631436215347295
