symbol,date,price,p3,p5,er3,er5,rr1,rr2,rsi,volume,trend,regime,return1,return3,return5,stop,target1,target2,classification,failures
ITC,2023-07-12,405.4005432128906,0.6127272727272727,0.6357575757575757,0.0019185356250262988,0.0038680040309430393,1.2500000000000013,2.0,68.59127779998659,1.4895096003411357,True,FAVORABLE,-0.0006351170735985345,0.0001058402993339147,0.013868391426935744,395.27502991698367,418.05743483277433,425.65156980470454,WATCH,"er3,er5,rsi"
JSWSTEEL,2023-07-12,792.7373046875,0.5845454545454545,0.6163636363636363,0.0021842161876846214,0.0048861020921728525,1.249999999999998,2.0,68.52985569690331,6.166498691352623,True,FAVORABLE,-0.0044060735707343035,-0.009370730742840006,-0.01712799795014064,765.2538809730929,827.0915843305088,847.7041521163142,WATCH,"er3,er5,rsi"
KOTAKBANK,2023-07-12,373.82293701171875,0.5563636363636364,0.5775757575757576,0.00015285059694389747,0.0014522183749657008,1.250000000000002,2.0000000000000084,52.70272831849565,1.1108614519190065,False,FAVORABLE,-0.004472534640387327,0.010090020515240328,0.015174991815945615,367.08498444988896,382.245377714006,387.2988421353784,WAIT,"er3,er5,trend"
LT,2023-07-12,2363.064697265625,0.5845454545454545,0.6163636363636363,0.0009753882447822949,0.0028966942190335465,1.2499999999999962,1.9999999999999925,60.81060577228899,1.1176212785755213,True,FAVORABLE,-0.001955344461832431,0.005641632657868545,0.01596757884735922,2303.1189311587686,2437.996904899195,2482.9562294793373,WAIT,"er3,er5"
M&M,2023-07-12,1515.049072265625,0.6221212121212122,0.6454545454545455,0.0046126942293789434,0.00783573201784067,1.2500000000000022,2.0,80.6101393778294,1.0787784572999413,True,FAVORABLE,-0.0025145669883256394,-0.011745442573941944,-0.006502873756312977,1463.7320022447825,1579.1954097916782,1617.68321230731,WATCH,rsi
MARUTI,2023-07-12,9454.615234375,0.6033333333333333,0.5775757575757576,0.0028531178526970307,0.003066238502224084,1.250000000000005,2.000000000000007,59.24077538615865,1.1681059731801227,True,FAVORABLE,-0.019139234868552735,-0.014869040273196577,-0.023206052434295965,9191.829808186832,9783.09701711021,9980.186086751337,WATCH,"er3,er5"
NAUKRI,2023-07-12,877.2445678710938,0.6409090909090909,0.6842424242424242,0.004103490231415116,0.007862901022210425,1.2499999999999991,2.0,59.21417220743029,0.9374743297104076,True,FAVORABLE,0.03694491843085279,0.06113377548872778,0.04905051390563053,844.3478096989569,918.3655155862648,943.0380842153675,TRADE,
NESTLEIND,2023-07-12,1114.7943115234375,0.5563636363636364,0.6260606060606061,0.00014704738622621418,0.002976824230199758,1.249999999999991,1.999999999999991,60.62586262440356,0.8858653904605063,True,FAVORABLE,-0.010377124511149582,0.0004640622750111678,-0.005164800690289906,1089.9777398548322,1145.815026109194,1164.427454860648,WAIT,"er3,er5"
NTPC,2023-07-12,175.9470977783203,0.5,0.5096969696969696,-0.0010324813028972472,-0.00036335123680559904,1.2500000000000027,2.0,57.54355395016563,0.8528492739827906,True,FAVORABLE,-0.015199288102223707,-0.02253680967150007,0.009171815237862813,170.5426152290816,182.7027009648687,186.75606287679773,WAIT,"p3,p5,er3,er5"
ONGC,2023-07-12,144.12034606933594,0.546969696969697,0.5775757575757576,0.0002682404981556828,0.002074075237931016,1.2499999999999982,2.0,66.23083184554153,1.5798361998727442,True,FAVORABLE,0.0008947524057787426,-0.007456058297497181,-0.005368620310000849,140.16901647928907,149.05950805689451,152.02300524942967,WAIT,"er3,er5"
POWERGRID,2023-07-12,167.41641235351562,0.5751515151515152,0.6260606060606061,0.0035593479186679673,0.008611051464403233,1.2500000000000024,2.0,53.55864066757173,0.7819205868935829,True,FAVORABLE,-0.03550902577352377,-0.04384065625682998,-0.03491377259633377,161.69819026692034,174.56418996175975,178.8528565267062,WATCH,"er3,volume"
RELIANCE,2023-07-12,1257.6536865234375,0.5751515151515152,0.6357575757575757,0.0018339254493932615,0.0057688439534340635,1.2499999999999944,1.9999999999999927,77.81245960564257,1.4190784859917203,True,FAVORABLE,-0.008942414021801515,0.010459783402388068,0.026772693252515634,1226.3661171900205,1296.7631481902085,1320.2288251902712,WATCH,"er3,er5,rsi"
SAIL,2023-07-12,86.67442321777344,0.4906060606060606,0.48060606060606065,-0.0013257654070980389,-0.0015278239766201174,1.2500000000000016,2.0,67.50087790234012,0.7206546283765526,True,FAVORABLE,0.0027900839657095666,0.022321375914455155,0.013392878362831429,84.2802366387299,89.66715644157786,91.4627963758605,WAIT,"p3,p5,er3,er5,volume"
SBIN,2023-07-12,558.0645751953125,0.5751515151515152,0.5872727272727273,0.0006910529712980317,0.0018699062603374965,1.2499999999999951,1.9999999999999905,61.5484820726538,1.1554663596930528,True,FAVORABLE,-0.0061093715309411545,0.020110397415383563,0.020704491689570448,546.1872156995721,572.9112745649879,581.8192941867932,WAIT,"er3,er5"
SHRIRAMFIN,2023-07-12,344.40802001953125,0.6033333333333333,0.6066666666666667,0.010212004612199939,0.014156110166305661,1.25,2.0,72.66064564388174,0.5050915656650616,True,FAVORABLE,-0.009138667617970664,-0.019939015885961142,-0.01093866659010867,328.3753999922292,364.44879505365884,376.4732600741354,WATCH,"rsi,volume"
SUNPHARMA,2023-07-12,1046.064208984375,0.546969696969697,0.5581818181818182,0.0005127360371714176,0.0017089175097211393,1.2499999999999962,2.0,73.02381171813857,1.7945125043465626,True,FAVORABLE,-0.0028736108352573897,-0.0010660075118812395,0.002873844224969835,1016.1316116005687,1083.4799557141328,1105.9294037519876,WAIT,"er3,er5,rsi"
TATASTEEL,2023-07-12,107.65230560302734,0.5187878787878788,0.6066666666666667,-0.0005297533747430768,0.0032315746576956194,1.2500000000000013,2.0,66.86668655758042,0.9722689344877145,True,FAVORABLE,0.0013078479452066638,0.026591254569477085,0.01743681504794803,104.98747821800579,110.98333983430429,112.98196037307045,WAIT,"p3,er3,er5"
TCS,2023-07-12,2963.673828125,0.5375757575757576,0.5775757575757576,-0.00010838628927872969,0.0018613354009466123,1.2500000000000075,2.0000000000000075,50.34938346103277,0.8673815143450623,False,FAVORABLE,0.0247401642677183,0.0711064510963153,0.06446524353153849,2903.5398123614614,3038.8413478294237,3083.9418596520777,WAIT,"er3,er5,trend"
TECHM,2023-07-12,1030.280517578125,0.546969696969697,0.5678787878787879,0.0005766736088884871,0.00221567818801713,1.2499999999999964,2.0,61.50642740017183,0.5634609439062951,True,FAVORABLE,0.013670877617191657,0.07158884453163705,0.0735724801891171,998.6991468941083,1069.7572309331458,1093.4432589461585,WAIT,"er3,er5,volume"
TITAN,2023-07-12,3057.17138671875,0.6315151515151516,0.6454545454545455,0.002888800535736649,0.004851931104244354,1.2499999999999958,1.9999999999999942,66.00419891138979,1.2066040600506782,True,FAVORABLE,-0.0005669941976529369,-0.01718783016431491,-0.029434745116942107,2977.2478041925665,3157.075864876479,3217.0185517711166,WATCH,"er3,er5"
TRENT,2023-07-12,1683.716796875,0.5939393939393939,0.6454545454545455,0.002428597057135948,0.006069947812326891,1.2500000000000009,2.0,51.9244678813139,1.2167137934193761,False,FAVORABLE,-0.013003907487039834,0.003761978532891508,0.01688442434021642,1624.2680819522823,1758.0276905283972,1802.6142267204355,WATCH,"er3,trend"
ULTRACEMCO,2023-07-12,7921.9189453125,0.5563636363636364,0.6163636363636363,1.0307659310069411e-05,0.0023726193786226474,1.2500000000000036,2.0,50.913938617429615,1.7680731633730842,False,FAVORABLE,0.0016421876357934906,0.0037102851377179835,0.013222991243268423,7732.034703743618,8159.274247273604,8301.687428450265,WAIT,"er3,er5,trend"
VEDL,2023-07-12,225.8632354736328,0.5563636363636364,0.5678787878787879,-0.0001461914786791271,0.0007078047067817306,1.2500000000000016,2.0,49.53810478815718,1.01967317226934,False,FAVORABLE,0.001440599295792655,0.022330234891863476,0.021609867686318784,221.41813684754973,231.41960875623667,234.75343272579897,WAIT,"er3,er5,trend"
WIPRO,2023-07-12,181.19993591308594,0.5375757575757576,0.5387878787878787,-0.0001176024774919614,0.00047296347067207496,1.2499999999999956,1.9999999999999911,51.94098008555732,0.5807449987975454,False,FAVORABLE,0.0062522320828952704,0.05971662262921318,0.06660707989536774,178.03399897952937,185.15735708003163,187.53180978019904,WAIT,"p5,er3,er5,volume,trend"
ABB,2023-07-13,4277.15380859375,0.5939393939393939,0.6260606060606061,0.0027058260414494816,0.005633974603701526,1.2499999999999951,1.9999999999999933,58.64114769191136,1.1674341218245479,True,FAVORABLE,-0.005332086093777444,0.01895746283710542,-0.04612790453822668,4138.383353029368,4450.616878049227,4554.694719722514,WATCH,"er3,er5"
ADANIENT,2023-07-13,2358.90234375,0.546969696969697,0.5096969696969696,0.003182354303658798,0.0015023304014699559,1.2499999999999982,2.0,49.19982205702136,0.2051218106020342,False,FAVORABLE,0.005948107981897044,0.023221332419242957,0.024427803417572003,2234.6391965086177,2514.2312778017276,2607.4286382327646,WAIT,"p5,er3,er5,volume,trend"
ADANIPORTS,2023-07-13,702.9700317382812,0.5845454545454545,0.5581818181818182,0.004110236562015597,0.004092323382093657,1.2499999999999991,1.999999999999996,44.636521607921196,0.22545999789456514,False,FAVORABLE,0.012409332230428172,0.015267687904478189,0.021263193337489827,674.1795958348292,738.9580766175962,760.5509035451852,WATCH,"er5,rsi,volume,trend"
APOLLOHOSP,2023-07-13,5133.2021484375,0.6033333333333333,0.6260606060606061,0.004344541971856105,0.0075739548091647,1.2500000000000044,2.0000000000000058,57.79683372582603,0.6863060713259134,True,FAVORABLE,-0.001968362751762154,-0.003743627529036564,0.0025955031191506883,4978.9365016371,5326.034206938,5441.7334420383,WATCH,volume
ASIANPAINT,2023-07-13,3289.97900390625,0.5845454545454545,0.6842424242424242,0.000786727705734726,0.004695136028785611,1.2500000000000013,2.0,66.65442385128691,0.9557365713855431,True,FAVORABLE,0.009180413949378963,0.033808497839898255,0.03750127822161198,3205.5976146361213,3395.455740493911,3458.7417824465074,WATCH,"er3,er5"
AUROPHARMA,2023-07-13,718.5048217773438,0.6503030303030303,0.6842424242424242,0.008246200281463412,0.01370058087508902,1.2499999999999982,1.9999999999999964,57.78516306516364,0.5283429222691273,True,FAVORABLE,0.020085570969648803,0.03961889853221834,0.06653781270326342,686.2675291692124,758.8014375375079,782.9794069936064,WATCH,volume
AXISBANK,2023-07-13,957.8516235351562,0.5845454545454545,0.5775757575757576,0.0009882930251712881,0.0016256655764888134,1.2500000000000036,2.0,50.089541429107705,1.4862338275333449,False,FAVORABLE,-0.0032286736860323018,0.00364528085331961,0.01848670409504205,933.7046855096881,988.0352960669915,1006.1454995860925,WAIT,"er3,er5,trend"
BAJAJFINSV,2023-07-13,1611.920166015625,0.6221212121212122,0.6745454545454546,0.004835898281186031,0.009841641116600627,1.250000000000001,2.0,70.44642314493461,0.6826996144220548,True,FAVORABLE,-0.0005572195064692531,0.0019813174704748082,0.012816578757047559,1563.918865981582,1671.9217910581788,1707.922766083711,WATCH,"rsi,volume"
BAJFINANCE,2023-07-13,734.6493530273438,0.6503030303030303,0.6842424242424242,0.008594806645079781,0.01423476157185243,1.25,2.0000000000000044,58.884151105823584,0.6369570883657185,True,FAVORABLE,0.001036846690003923,-0.007304784324672631,0.016321861139808602,708.4956003871935,767.3415438275316,786.9568583076444,WATCH,volume
BEL,2023-07-13,122.0240249633789,0.6221212121212122,0.6745454545454546,0.006394477930818055,0.012541526355293412,1.25,2.0,58.74858665990331,0.597525301892601,True,FAVORABLE,0.013147422838397427,0.012749021769692392,0.0039840732107605525,116.84651252504216,128.49591551129984,132.3790498400524,WATCH,volume
BHARTIARTL,2023-07-13,858.0582275390625,0.5657575757575758,0.6163636363636363,0.0002686446479137272,0.002456682311145002,1.2500000000000038,2.0,66.77433455034748,0.7972782935665226,True,FAVORABLE,0.001638376870924274,-0.010846804613830918,-0.00022584320606022779,836.0730225984638,885.539733714811,902.0286374202599,WAIT,"er3,er5,volume"
BOSCHLTD,2023-07-13,18255.14453125,0.5563636363636364,0.5581818181818182,0.0008589503453906959,0.001767483349886025,1.250000000000003,2.0,51.03240153669366,1.1358602705335188,True,FAVORABLE,0.002678825339689217,0.017622279849622835,0.01099936083942099,17686.878813673604,18965.476678220497,19391.675966402792,WAIT,"er3,er5"
BPCL,2023-07-13,159.83348083496094,0.546969696969697,0.5581818181818182,0.0013565573597318515,0.002954437784044703,1.25,2.0,53.781436727876915,0.6572223046534783,True,FAVORABLE,0.0,-0.0015808345458411255,0.02213149270819903,153.97474293122036,167.15690321463666,171.5509566424421,WAIT,"er3,er5,volume"
CIPLA,2023-07-13,984.131591796875,0.6127272727272727,0.6745454545454546,0.0024725562135762026,0.006253193319472399,1.249999999999999,2.0,60.82225819122798,0.941056640553188,True,FAVORABLE,0.009993108414952712,0.009895117914821672,0.03512302025079128,956.2497633126017,1018.9838774022166,1039.8952487654217,WATCH,er3
COALINDIA,2023-07-13,185.30091857910156,0.5,0.5290909090909091,-0.0013297414084106297,-0.0003291841300748447,1.2499999999999984,1.9999999999999936,46.3129979004546,2.5004965641965247,False,FAVORABLE,0.005002354683811605,-0.007176783105829143,-0.0006524273418028192,180.96143360881328,190.7252747919619,193.9798885196781,WAIT,"p3,p5,er3,er5,trend"
DIVISLAB,2023-07-13,3539.210205078125,0.6315151515151516,0.6842424242424242,0.005923282122032296,0.011542538374606994,1.2500000000000009,2.0,55.4121294360741,0.4563052902885175,True,FAVORABLE,0.015548606035689083,0.0015880269897676769,0.012607434637282422,3419.404125068146,3688.9678050905986,3778.8223650980826,WATCH,volume
DLF,2023-07-13,475.9226989746094,0.5939393939393939,0.6260606060606061,0.00290945611170641,0.00596431124836265,1.2500000000000038,2.0000000000000036,52.52918695250193,1.0215640819089216,False,FAVORABLE,0.002235583312252931,0.005588830034687353,0.026115234752599248,460.66301082253517,494.9973091647022,506.44207527875784,WATCH,"er3,er5,trend"
DRREDDY,2023-07-13,1009.58935546875,0.6409090909090909,0.6648484848484848,0.003302535402697061,0.005797443364723179,1.2500000000000062,2.0,65.74980714099696,0.8835632140986975,True,FAVORABLE,-0.009800852566623108,0.009440900950310915,0.038279409510074025,981.9216871287915,1044.1739408936983,1064.924692148667,WATCH,"er3,er5"
EICHERMOT,2023-07-13,3112.903564453125,0.546969696969697,0.5581818181818182,0.0021689825499970703,0.004153615878734336,1.2499999999999973,1.9999999999999964,35.91088909905059,0.8491629155397991,False,FAVORABLE,0.027616116854828565,0.028276250263421954,0.018405698997517872,2986.216865234523,3271.261938476377,3366.2769628903284,WATCH,"er3,er5,rsi,trend"
GRASIM,2023-07-13,1724.9122314453125,0.5375757575757576,0.6163636363636363,0.0003372772351512192,0.00447157639711959,1.250000000000001,2.0,51.900730971867745,0.5848894962381049,True,FAVORABLE,-0.0037504738869115206,0.008665734733304564,0.033895944518802956,1678.3363696746785,1783.132058658605,1818.0639549865805,WATCH,"er3,er5,volume"
HAL,2023-07-13,1861.34765625,0.6033333333333333,0.6260606060606061,0.004612956102523883,0.007978993465785454,1.2499999999999993,2.0,63.91819490030212,0.7206133689534011,True,FAVORABLE,-0.004488803895027371,-0.0009729698534117759,-0.004424074773612063,1787.803286170302,1953.2781188496224,2008.436396409396,WATCH,volume
HCLTECH,2023-07-13,976.6038208007812,0.6127272727272727,0.6066666666666667,0.002736416100572175,0.00385729412693293,1.249999999999998,2.0,36.48986173903112,4.414239382503332,False,FAVORABLE,0.03801407902928111,0.05266958391823051,0.051381763409135806,947.6939540658002,1012.7411542195075,1034.4235542707434,WATCH,"er3,er5,rsi,trend"
HDFCBANK,2023-07-13,785.704833984375,0.5187878787878788,0.5581818181818182,-0.00039217397443112173,0.001709852121145758,1.25,1.9999999999999951,47.856005620029755,1.1289103931311557,False,FAVORABLE,0.0020718577536156246,0.02218024284649367,0.029035372362655743,762.3392882173757,814.9117661931241,832.4359255183734,WAIT,"p3,er3,er5,trend"
HEROMOTOCO,2023-07-13,2742.34033203125,0.6127272727272727,0.6648484848484848,0.005766066478492371,0.011655442379190238,1.2499999999999967,2.0,63.20546314966811,0.7022793370260935,True,FAVORABLE,0.020565360228320673,0.014089848624889711,0.004571771551906023,2637.3212036822392,2873.614242467513,2952.3785887292715,WATCH,volume
HINDALCO,2023-07-13,424.567626953125,0.5657575757575758,0.5872727272727273,0.0012567183654906139,0.0031368935105524423,1.2500000000000044,2.0000000000000044,61.3253214246493,2.32450248788521,True,FAVORABLE,0.026999118473584938,0.02136946824923558,0.014590972893494092,412.0507448282001,440.2137296092812,449.60139120297487,WAIT,"er3,er5"
HINDUNILVR,2023-07-13,2507.656494140625,0.5845454545454545,0.5581818181818182,0.0009991196990527008,0.0009903272782959436,1.249999999999995,2.0,47.4013736777269,1.1261130601492926,False,FAVORABLE,0.00836247504103893,0.010584965322511852,0.01828832615268805,2441.8053684064657,2589.9704013083237,2639.3587456089435,WAIT,"er3,er5,trend"
ICICIBANK,2023-07-13,924.814208984375,0.5563636363636364,0.5872727272727273,-0.00011636919366309582,0.0012896529984046511,1.2500000000000016,2.000000000000006,60.787017915804434,1.4786979946244367,True,FAVORABLE,0.00455162948427934,0.020665441934467843,0.041749438165763264,906.2035822725321,948.0774923741786,962.0354624080609,WAIT,"er3,er5"
INFY,2023-07-13,1241.923583984375,0.5281818181818182,0.4903030303030303,-1.1084251399773141e-05,-0.00106882762309507,1.2499999999999962,1.9999999999999922,65.15645957993218,1.5888619130844326,True,FAVORABLE,0.04457550827917656,0.08065353507692974,0.061827109887143905,1212.4958330001023,1278.7082727147158,1300.7790859529202,WAIT,"p3,p5,er3,er5"
IOC,2023-07-13,79.1859130859375,0.5657575757575758,0.5775757575757576,0.0023293075461348362,0.00427001905570332,1.250000000000001,2.0,60.51222725621284,0.7103508084579274,True,FAVORABLE,0.004157988934639034,0.014552864923361053,0.026507323980138553,76.04181635559816,83.11603399886168,85.47410654661618,WATCH,"er3,er5,volume"
ITC,2023-07-13,405.14306640625,0.6315151515151516,0.6551515151515152,0.0024152990381475425,0.00452788520863679,1.2500000000000027,2.0,68.17858339115014,0.9592802628869946,True,FAVORABLE,0.0019067127618161983,0.0010591509557893453,0.04269076618623102,394.83821835359197,418.02412647207257,425.75276251156606,WATCH,"er3,er5,rsi"
JSWSTEEL,2023-07-13,789.2444458007812,0.5657575757575758,0.5872727272727273,0.0013415079112415592,0.003270633926041242,1.249999999999998,1.9999999999999958,66.26760982202717,0.7403678548945896,True,FAVORABLE,0.003365869921237996,-0.014024844673424242,-0.0038647493179365666,761.7953149683542,823.555859341315,844.1427074656352,WAIT,"er3,er5,volume"
KOTAKBANK,2023-07-13,372.1510009765625,0.5563636363636364,0.5678787878787879,0.00015673247854037717,0.001150277005145895,1.250000000000002,2.000000000000008,50.36802935024436,1.3484363124182424,False,FAVORABLE,-0.00037442667453024825,0.011311851334077527,0.046638425853186005,365.0238485538392,381.0599415049667,386.4053058220092,WAIT,"er3,er5,trend"
LT,2023-07-13,2358.444091796875,0.6221212121212122,0.6454545454545455,0.0019565830548001085,0.0038850279906255695,1.2500000000000058,2.0000000000000075,59.72811888461215,0.697393708152807,True,FAVORABLE,0.009020011724410804,0.01001988884894267,0.016142027064279363,2299.0500953523765,2432.6865873524985,2477.2320846858725,WATCH,"er3,er5,volume"
M&M,2023-07-13,1511.2393798828125,0.6127272727272727,0.6357575757575757,0.004259832708250148,0.007374094580241165,1.2499999999999958,1.9999999999999958,79.13977944247803,0.7401979468857451,True,FAVORABLE,-0.0026440070264529547,-0.010286045970811286,-0.003417911994541556,1458.0002336753678,1577.7883126421182,1617.7176722977017,WATCH,"rsi,volume"
MARUTI,2023-07-13,9273.6611328125,0.6127272727272727,0.5775757575757576,0.0035157308200144477,0.0033822664611076764,1.25,2.0,51.358811228811184,1.0757964131630202,False,FAVORABLE,-0.004550227253365513,0.0018763237491430385,0.01295156214114046,8993.738037389507,9623.565002091242,9833.507323658487,WATCH,"er3,er5,trend"
NAUKRI,2023-07-13,909.654296875,0.5751515151515152,0.5969696969696969,0.0023947917683762154,0.004837063461322561,1.2500000000000009,2.0,67.09573996800358,1.9535053061664802,True,FAVORABLE,0.020603167948847423,0.013933515908988392,0.005891258698466739,876.2581472714502,951.3994838794373,976.4465960820996,WATCH,"er3,er5"
NESTLEIND,2023-07-13,1103.2259521484375,0.5563636363636364,0.6163636363636363,0.00016808923716864557,0.0027158100249592594,1.2499999999999953,2.0,54.999058345863176,0.818053356326256,True,FAVORABLE,0.013903871005076951,0.006853458324845629,0.008202927604779475,1078.6900949146143,1133.8957736907164,1152.297666616084,WAIT,"er3,er5"
NTPC,2023-07-13,173.2728271484375,0.5375757575757576,0.5484848484848485,0.00020841890626462686,0.0013029576414590547,1.2499999999999973,1.9999999999999947,51.03324857559066,1.0054602328268993,False,FAVORABLE,-0.002394851953325672,-0.002927011922215006,0.026609847750996618,167.84364257781846,180.0593078617113,184.13119628967556,WAIT,"er3,er5,trend"
ONGC,2023-07-13,144.24929809570312,0.5375757575757576,0.5678787878787879,-5.6597089072144e-05,0.001613566230827165,1.2499999999999962,2.0,66.4729152246498,1.1388705086595028,True,FAVORABLE,0.008641329654704322,-0.005363821018240622,-0.003575915939054264,140.42230991402738,149.0330333227978,151.90327445905461,WAIT,"er3,er5"
POWERGRID,2023-07-13,161.47161865234375,0.546969696969697,0.6163636363636363,0.0023905072626414694,0.008696690363674306,1.2500000000000047,2.000000000000005,44.76360813097117,2.3487231864525375,False,FAVORABLE,-0.012546063183057177,-0.008021296886735474,0.004730772530939786,155.3975650672362,169.06418563372821,173.61972582255888,WATCH,"er3,rsi,trend"
RELIANCE,2023-07-13,1246.4072265625,0.5751515151515152,0.6357575757575757,0.0018981280679740012,0.005898940412465241,1.2499999999999947,1.999999999999993,72.40809538620009,1.1063352171519636,True,FAVORABLE,-0.0008382491551890414,0.02823554967754971,0.03478249202199124,1214.1240493729294,1286.761198049463,1310.9735809416409,WATCH,"er3,er5,rsi"
SAIL,2023-07-13,86.91625213623047,0.5187878787878788,0.48060606060606065,-0.00046337418732234504,-0.0015299608642644468,1.2499999999999971,1.9999999999999942,68.33049330558072,1.2358636076984202,True,FAVORABLE,0.01558159481059418,0.005008476348954405,0.0005565168784811281,84.47542507639147,89.9672859610292,91.79790625590844,WAIT,"p3,p5,er3,er5,rsi"
SBIN,2023-07-13,554.6551513671875,0.5751515151515152,0.5775757575757576,0.0007330537587932834,0.0016087470002838196,1.2499999999999956,2.0,57.0541440419954,1.388013908182164,True,FAVORABLE,-0.0021344774728280225,0.0114402578495445,0.041663081143596514,542.0979252500263,570.351684013639,579.76960360151,WAIT,"er3,er5"
SHRIRAMFIN,2023-07-13,341.2605895996094,0.6033333333333333,0.6066666666666667,0.009931849340117887,0.013785473273906583,1.2500000000000018,2.0,69.68976056873926,0.4756662528064838,True,FAVORABLE,-0.00285081226105921,-0.002711128809515184,-0.0034376258391850545,325.78184160920716,360.60902458761217,372.2180855804138,WATCH,"rsi,volume"
SUNPHARMA,2023-07-13,1043.0582275390625,0.5563636363636364,0.5775757575757576,0.0008250397951859376,0.002530111984916523,1.249999999999998,2.0,71.30822921105896,0.5494871019478406,True,FAVORABLE,-0.002510201313487448,-0.007902060836775138,0.02045271631073775,1013.0113402807544,1080.6168366119475,1103.1520020556786,WAIT,"er3,er5,rsi,volume"
TATASTEEL,2023-07-13,107.79309844970703,0.5281818181818182,0.6066666666666667,-0.0004468508498503259,0.0026530237956749842,1.2499999999999987,2.0,67.27653616143272,1.375131469052927,True,FAVORABLE,0.02002610722307141,0.015237258573125523,0.018284752754631928,105.07296292725168,111.19326785277622,113.23336949461773,WAIT,"p3,er3,er5"
TCS,2023-07-13,3036.99560546875,0.4906060606060606,0.5387878787878787,-0.001316357900592112,0.0008282270521168863,1.2499999999999967,1.9999999999999931,60.66125147769586,2.421847527711775,True,FAVORABLE,0.05211706483538703,0.04678864979990416,0.03944150962568216,2970.043057832904,3120.686290013557,3170.900700740441,WAIT,"p3,p5,er3,er5"
TECHM,2023-07-13,1044.3653564453125,0.546969696969697,0.5484848484848485,0.0006055164369382941,0.0014288638131976159,1.2499999999999967,2.0,65.11528148276471,1.3648075932232395,True,FAVORABLE,0.04543704994283759,0.06151874578995997,0.0661134826363714,1010.6369813149718,1086.5258253582383,1111.822106705994,WAIT,"er3,er5"
TITAN,2023-07-13,3055.43798828125,0.6221212121212122,0.6357575757575757,0.0025948503391936013,0.004459338842054195,1.2500000000000013,2.0000000000000058,65.67530573858802,0.852513370343773,True,FAVORABLE,-0.009465944827813266,-0.02862468092477921,-0.030942525789300124,2974.830581335337,3156.1972469636416,3216.652802173077,WATCH,"er3,er5"
TRENT,2023-07-13,1661.8218994140625,0.5845454545454545,0.6357575757575757,0.002034908917214356,0.005512816311267319,1.2500000000000009,2.0000000000000036,47.430396205962836,0.7374724898324495,False,FAVORABLE,0.012995123642492556,0.014585807107501347,0.029261670919140226,1599.5998052048383,1739.5995171755928,1786.2660878325112,WATCH,"er3,er5,volume,trend"
ULTRACEMCO,2023-07-13,7934.92822265625,0.5563636363636364,0.6066666666666667,-7.156924918724945e-05,0.0019189838079599463,1.2500000000000024,2.0,51.783347328171345,0.9505818738943699,False,FAVORABLE,-0.006248456608080377,-0.007043928418490442,-0.0011961306606907973,7743.990798879104,8173.600002377683,8316.803070210543,WAIT,"er3,er5,trend"
VEDL,2023-07-13,226.18861389160156,0.5563636363636364,0.5678787878787879,-0.00024896980322588677,0.0005576793687211605,1.2499999999999951,1.9999999999999936,50.46735952014721,1.0190214169689982,False,FAVORABLE,0.02445610506076945,0.012228153721082213,0.014925492952169161,221.7391583815751,231.75043327913463,235.08752491165447,WAIT,"er3,er5,trend"
WIPRO,2023-07-13,182.3328399658203,0.5281818181818182,0.5290909090909091,-0.00035858124600742815,0.00015147645738190947,1.25,1.9999999999999913,55.041570894966426,1.1774976461697575,False,FAVORABLE,0.02726354078229254,0.05807773049028131,0.05921896268128046,179.02074416778362,186.47295971336618,188.95703156189367,WAIT,"p3,p5,er3,er5,trend"
ABB,2023-07-14,4254.34765625,0.5939393939393939,0.6163636363636363,0.0026749515978921525,0.0051164013852247284,1.25,1.9999999999999936,56.53785503891446,1.3647885609128596,True,FAVORABLE,0.008017992623355008,0.025023918546560386,-0.03604171467974393,4113.424865859139,4430.501144238577,4536.193237031722,WATCH,"er3,er5"
ADANIENT,2023-07-14,2372.933349609375,0.546969696969697,0.5096969696969696,0.003153727673647317,0.0014829839981354617,1.25,2.0,50.825133802868336,0.22697361873439262,False,FAVORABLE,0.013656929060906764,0.02005394290982032,0.01691860773174847,2268.8757611860583,2503.005335138521,2581.0485264560084,WAIT,"p5,er3,er5,volume,trend"
ADANIPORTS,2023-07-14,711.6934204101562,0.5751515151515152,0.5581818181818182,0.0036871860286628484,0.00417114934943056,1.2499999999999978,1.9999999999999956,48.702820539881635,0.34671082257812735,False,FAVORABLE,0.006817184852815794,0.007299244407453109,0.0032365998206749236,686.037752413122,743.763005406449,763.0047564042246,WATCH,"er3,er5,volume,trend"
APOLLOHOSP,2023-07-14,5123.09814453125,0.5845454545454545,0.6260606060606061,0.002546129987374684,0.005973201072947012,1.2499999999999984,2.0,57.03065460555449,1.1739623230099998,True,FAVORABLE,0.009184429625894941,0.000734742932900545,0.006400145633311816,4966.837148368147,5318.424389735129,5435.620136857457,WATCH,"er3,er5"
ASIANPAINT,2023-07-14,3320.182373046875,0.6221212121212122,0.6842424242424242,0.0017199343645779887,0.004747576374643927,1.2500000000000013,2.0,69.92862110576331,1.059381917927962,True,FAVORABLE,0.00893645317128966,0.024753911311377053,0.025643284402248945,3236.226188797253,3425.1276033589024,3488.0947415461187,WATCH,"er3,er5,rsi"
