ticker,price,atr,atr_pct,rsi,volume_ratio,extension_atr,relative5,trend,p1,p3,p5,pred1,pred3,pred5,ensemble_probability,ensemble_return,score,turnover_cr,entry_low,entry_high,stop,target1,target2,risk_pct,rr1,rr2,action,holding_period,shares,position_value,max_loss,status,reason,date
DABUR,386.0,6.453128818273977,1.6717950306409268,24.67662763168505,1.3709051059090762,-2.5551888470515465,-3.3056566213447103,False,0.49988606502538074,0.5162094769468448,0.49324045549847917,-0.06305202470592836,-0.08341053393658468,-0.3475136234830989,0.5072025392004607,-0.14536460447708197,-0.3164529946523966,74.3384276,376.34999999999997,390.825,377.9335889771575,398.09961653426376,402.1328220456849,2.0897437883011625,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,64,24704.0,516.2503054619192,REJECTED,Negative expected return.,2026-08-30 15:19 IST
SIEMENS,4089.0,97.09146719144113,2.374455054816364,64.98444301458576,0.8523503774077792,1.405483265791938,4.626042275442477,True,0.4358994650673231,0.4314011421102735,0.4339502841108905,-0.2605446733869044,-0.5133596963701998,-0.8306436096261711,0.4329380922018377,-0.5421176700875336,-0.31965927504009384,114.0720597,3986.775,4140.1125,3967.6356660106985,4271.046500983953,4331.728667978603,2.968068818520457,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,6,24534.0,728.1860039358089,REJECTED,Negative expected return.,2026-08-30 15:19 IST
DLF,679.7999877929688,15.369988061159647,2.2609573899905007,57.91002721296469,0.39854951084811957,0.7564890997126743,0.5655200815082084,True,0.45959480196103014,0.46928510941788354,0.46572446690571473,-0.13615006490209297,-0.25435740082668223,-0.4565869020279523,0.4664568872984707,-0.2812733089420819,-0.33201151176438337,72.0590706260498,662.8049880981445,688.2974876403808,660.5875027165192,708.618715407643,718.2249579458678,2.8261967374881203,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,36,24472.799560546875,691.6494627521829,REJECTED,Negative expected return.,2026-08-30 15:19 IST
VEDL,287.95001220703125,8.078089572202058,2.8053791386520404,59.622198433812294,1.6162586726130985,1.6384859499588746,3.5227074655860724,True,0.45835418374448184,0.442571097259053,0.42704791243806617,-0.19551501186384998,-0.5368521011892108,-0.9194644389203951,0.4418469183508921,-0.5642377677569347,-0.3849973484629279,559.7459135492431,280.75126190185546,291.5493873596191,277.8524002417787,303.09643015491014,308.14523613753636,3.5067239233150436,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,74,21308.300903320312,747.223285428689,REJECTED,Negative expected return.,2026-08-30 15:19 IST
AMBUJACEM,412.04998779296875,8.951848918752615,2.1725152733775595,42.783065225115735,0.9935181377212259,-0.7382600326468376,-0.2762587419846363,False,0.46729208455451837,0.4749930962760732,0.4637327463363865,-0.12615835676795223,-0.2510217961151256,-0.47374782083401173,0.4706378064468406,-0.2817306144254125,-0.44795859701429297,88.69227649248047,401.74873809814454,417.2006126403808,400.860176644528,428.83470451562994,434.42961008985026,2.7156440917219453,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,60,24722.999267578125,671.3886689064452,REJECTED,Negative expected return.,2026-08-30 15:19 IST
BANKBARODA,241.89999389648438,4.46131158540987,1.8442793294649638,42.90451085105802,0.49122492618699937,-0.6822494429686758,-1.749962013347628,False,0.474760626126351,0.4510642976446579,0.4185241449122448,-0.0643782896165773,-0.371306466850238,-0.7581451204676527,0.44766852515789324,-0.4066304948078595,-0.3562967188748509,86.39823551003722,235.85249404907225,244.92374382019042,236.32335441472205,250.26495311912785,253.05327286000906,2.3053491618312005,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,103,24915.69937133789,574.3938666215198,REJECTED,Negative expected return.,2026-08-30 15:19 IST
PNB,115.4000015258789,2.050268900309572,1.7766628017329718,54.144130025673164,0.7706168696029126,0.08714486603372931,-0.6718844844239347,True,0.45276500496402716,0.44632873032566067,0.43589596968886346,-0.15412427713983246,-0.42257259475550113,-0.7157252745093567,0.4450077950941347,-0.4421711011708313,-0.21670063274851745,98.12051305740052,112.51500148773194,116.84250154495238,112.83716540049194,119.24425571395935,120.52567377665284,2.220828502166215,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,216,24926.400329589844,553.5726030835846,REJECTED,Negative expected return.,2026-08-30 15:19 IST
GAIL,171.10000610351562,3.2777423702662563,1.9156880498783966,44.28878123946571,1.052523681443736,-0.7644789314449126,-0.20843447975134044,False,0.4541429040771668,0.45906963219757857,0.47453341351504535,-0.19959252547646925,-0.324812399014348,-0.37960946127761014,0.46195023190286294,-0.3134676898725878,-0.3892828641644849,148.96750169400025,166.82250595092773,173.23875617980957,167.0028281406828,177.24577304776489,179.2943620291813,2.394610062348002,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,146,24980.60089111328,598.1879825735932,REJECTED,Negative expected return.,2026-08-30 15:19 IST
IOC,137.10000610351562,2.2644298911333016,1.6516628667569662,44.32443377659459,0.5119528080384868,-0.6428374983475108,1.1978290151726467,False,0.4639697561813436,0.4599772367571617,0.45121578941902313,-0.15764552380026983,-0.372494474433352,-0.6484708776326527,0.4585853788074635,-0.39851878510656075,-0.3033669840013442,55.53707371243897,133.67250595092773,138.81375617980956,134.269468739599,141.34581214939055,142.76108083134886,2.0645785834462016,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,182,24952.201110839844,515.1578002328247,REJECTED,Negative expected return.,2026-08-30 15:19 IST
BPCL,319.25,6.608924285772165,2.0701407316435914,55.32217912712876,0.9955323691063865,0.5229630975595785,2.9675509046175996,False,0.44962435699830455,0.4321929209462313,0.4283066549001526,-0.15619775606950784,-0.4560417858951442,-0.7170973028816032,0.4347076416451263,-0.4613368591766317,-0.32443358517302123,151.103227825,311.26875,323.24062499999997,310.9888446427848,331.6417330358228,335.77231071443043,2.587675914554492,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,78,24901.5,644.3701178627869,REJECTED,Negative expected return.,2026-08-30 15:19 IST
TATAPOWER,351.8500061035156,6.789748918451925,1.9297282366550124,21.495010769803713,1.1276679825837055,-2.837009706978802,-5.683040195014288,False,0.48703916908406714,0.5109436982348524,0.49089001680698274,-0.08330853182567563,-0.10284107377949332,-0.3369352548346615,0.501149372047728,-0.15745811065252185,-0.41630760323314664,151.3559856405609,343.0537559509277,356.24813117980955,343.36281995545073,364.58078532561296,368.82437839964547,2.4121602958187616,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,71,24981.35043334961,602.5902165126074,REJECTED,Negative expected return.,2026-08-30 15:19 IST
TATACONSUM,1040.699951171875,20.245450841957993,1.945368674146732,38.866373706859704,0.820818373903462,-1.272231285513604,-0.4764166116961621,False,0.47482688838522796,0.474840923931065,0.4624976991519989,-0.12867266710652028,-0.2634915390611976,-0.5186684376396575,0.4717523106271311,-0.30032198931487714,-0.402106930297329,101.13147473505859,1014.682452392578,1053.7087005615233,1015.3931376194275,1078.660171500546,1091.31357827677,2.4317108426834126,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,24,24976.798828125,607.3635252587392,REJECTED,Negative expected return.,2026-08-30 15:19 IST
PIIND,2420.10009765625,59.464991517881465,2.4571294210297516,31.197379283705374,1.290957585522222,-2.0642797218991746,-2.7571122717032215,False,0.49299013116303236,0.5073917513104399,0.5153536278622175,-0.15384438534761113,-0.06809751922239704,-0.12002720199798178,0.5065018964189029,-0.09822931314133604,-0.4727032378446402,60.500566361328126,2359.5975952148438,2450.351348876953,2345.768858258898,2531.5969567522775,2568.762576450954,3.071411776287195,1.4999999999999998,2.0,BUY ON CONFIRMATION,1-3 sessions,10,24201.0009765625,743.3123939735196,REJECTED,Negative expected return.,2026-08-30 15:19 IST
HAVELLS,1222.9000244140625,27.328844627926486,2.2347570596395046,37.05467970156456,2.741642836772289,-1.3531471839307994,-3.2419626233390564,False,0.5033785097384503,0.5031090829463827,0.4914905246887845,-0.040426235136587205,-0.09365057754152487,-0.3102296649450277,0.5002583287403968,-0.13715048091141305,-0.4270222717498583,217.4915464420166,1192.3275238037108,1238.1862747192383,1188.7389686291544,1274.1416080914246,1291.2221359838786,2.7934463245493766,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,20,24458.00048828125,683.2211156981612,REJECTED,Negative expected return.,2026-08-30 15:19 IST
MOTHERSON,165.60000610351562,3.741624278236823,2.259434867350159,59.72953314759456,0.6756221814828889,0.47811656607192354,-1.9168498671629508,True,0.4622021318870618,0.46599312017542954,0.45250516973919225,-0.1803720666100725,-0.37108996178741277,-0.7016874345100852,0.4618629349086967,-0.4155957509326128,-0.33018776906005953,139.83930227405395,161.46000595092772,167.67000617980958,160.9229757557196,172.61555162520966,174.9540667991077,2.8242935841877017,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,150,24840.000915527344,701.554552169405,REJECTED,Negative expected return.,2026-08-30 15:19 IST
IDFCFIRSTB,83.12000274658203,1.4452837176934024,1.7387917107026727,45.19864966295176,1.175237092435994,-0.9520566328951079,-3.8696170886104775,False,0.47486971534386785,0.5010238366727874,0.4979449424549695,-0.15017705530580594,-0.16157346247740573,-0.2914204260695664,0.4950232888525491,-0.19175592194112595,-0.32584971447190636,118.42607173722077,81.04200267791748,84.1590027809143,81.31339809946527,85.82990971725717,86.73321204081554,2.1734896383783457,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,300,24936.00082397461,541.981394135027,REJECTED,Negative expected return.,2026-08-30 15:19 IST
LUPIN,2171.5,44.07779998170411,2.029831912581354,30.147891721794707,0.42384079352430787,-1.7342059511606192,-1.0613311904719591,False,0.4847450437226743,0.5093762950856466,0.4895680175587087,-0.07679169946895063,-0.06326934905999877,-0.30498105639353107,0.49949797543131774,-0.12640174597517223,-0.4358394689522631,75.59447515,2117.2125,2198.6437499999997,2116.40275002287,2254.1458749656954,2281.69449995426,2.5372898907266914,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,11,23886.5,606.0697497484311,REJECTED,Negative expected return.,2026-08-30 15:19 IST
COLPAL,1826.9000244140625,36.64327446525657,2.0057624377671726,25.30182148600933,1.0251700274322377,-2.7724408834483882,-2.9726346011156313,False,0.4784459913849296,0.5016537235768075,0.5019553672210649,-0.17295482993887673,-0.1502871278465282,-0.24401659118514046,0.49708758804949627,-0.178253034099651,-0.4301141950199838,51.785125402038574,1781.227523803711,1849.7362747192383,1781.0959313324918,1895.6061640364185,1918.5082105772037,2.5072030472089666,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,13,23749.700317382812,595.4532100604195,REJECTED,Negative expected return.,2026-08-30 15:19 IST
CHOLAFIN,1862.9000244140625,43.62909456355436,2.34199871124469,51.72516714425249,0.9179531791385501,-0.03626620742052824,0.3148177856465484,False,0.4742194251942253,0.47470299734562815,0.46845181588270274,-0.10304474783850702,-0.24991131917148482,-0.47373894084941653,0.4730434875496162,-0.2764949103243722,-0.47719670955075366,149.59236228046876,1816.3275238037108,1886.186274719238,1808.3636562096196,1944.7045767207267,1971.9727608229484,2.9274983890558572,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,13,24217.700317382812,708.9727866577571,REJECTED,Negative expected return.,2026-08-30 15:19 IST
ICICIGI,1562.0,34.0835428988608,2.1820449999270677,31.191136036115154,1.266071127392818,-1.7630679750396585,-3.0865427585711425,False,0.5000583371901552,0.5079421904544954,0.49228094421601126,-0.08035483335498562,-0.07994481183882413,-0.27094686121804257,0.5024501082420063,-0.12777732848686105,-0.41703513655674795,134.2556182,1522.95,1581.5249999999999,1519.395571376424,1625.9066429353643,1647.208857247152,2.7275562499088375,1.5000000000000002,2.0,BUY ON CONFIRMATION,1-3 sessions,16,24992.0,681.6708579772167,REJECTED,Negative expected return.,2026-08-30 15:19 IST
INDIGO,5166.0,103.36113880021608,2.00079633759613,46.28372062046946,0.6334698697368907,-0.5405984508743352,1.410708196605448,False,0.47239765442542714,0.4789059126625954,0.46979414729009017,-0.13281593720161272,-0.2764623981447807,-0.5238197807717069,0.4753263196720355,-0.30957245161287866,-0.38666852016823616,133.0224336,5036.849999999999,5230.575,5036.79857649973,5359.802135250406,5424.40284700054,2.500995421995157,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,4,20664.0,516.8056940010792,REJECTED,Negative expected return.,2026-08-30 15:19 IST
NAUKRI,1354.0,34.81623354486092,2.5713614139483694,63.605551594743154,1.574854407561317,1.1762002205513966,0.6036870904822855,True,0.4600962666590285,0.48986999690925564,0.4799549787680551,-0.19159726438419286,-0.2640802040296584,-0.6078582468615651,0.4814364963239101,-0.335528126808542,-0.34974138574914426,244.9184254,1320.1499999999999,1370.925,1310.4797080689239,1419.2804378966143,1441.0405838621523,3.214201767435461,1.4999999999999998,2.0,BUY ON CONFIRMATION,1-3 sessions,17,23018.0,739.8449628282945,REJECTED,Negative expected return.,2026-08-30 15:19 IST
PFC,352.0,7.451177974658045,2.1168119246187627,22.287923670356605,0.8634867386259852,-2.796819368790599,-1.6655644151416515,False,0.48478977978755683,0.4997766084005354,0.506841111271439,-0.15308518388884385,-0.1071647897766433,-0.16997615734715943,0.49854536839566566,-0.13205171049171244,-0.45297821174077724,221.7451104,343.2,356.4,342.68602753167744,365.97095870248387,370.6279449366451,2.646014905773455,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,71,24992.0,661.2920452509018,REJECTED,Negative expected return.,2026-08-30 15:19 IST
RECLTD,316.79998779296875,7.252786333876016,2.289389713807618,26.067837173235034,0.8436290433573627,-2.5203175569958085,-2.7006441116639746,False,0.48311061130940236,0.514022398719877,0.5203629564301245,-0.15158776145404498,-0.015247810629908895,-0.05436336279629989,0.509425180665344,-0.05229468883633386,-0.4888637165417644,137.28999502990112,308.8799880981445,320.75998764038087,307.7340048756237,330.39896216898626,334.9319536276588,2.861737142259524,1.4999999999999998,2.0,BUY ON CONFIRMATION,1-3 sessions,78,24710.399047851562,707.1466675529119,REJECTED,Negative expected return.,2026-08-30 15:19 IST
JINDALSTEL,1179.199951171875,24.873507739227275,2.1093545428413796,68.50870874558169,0.8004645053956118,2.2524524811088664,4.87235459344848,True,0.4204894458685415,0.42500243418766476,0.4400247770093441,-0.33633716686202086,-0.5535295543003517,-0.7556132836311326,0.42785542222926,-0.5606120091453808,-0.25353358331330683,76.93418865432129,1149.719952392578,1193.9399505615233,1148.1080664978408,1225.8377781829263,1241.3837205199434,2.6366931785517327,1.5,2.0,WAIT FOR PULLBACK,1-3 sessions,21,24763.198974609375,652.929578154718,REJECTED,Negative expected return.,2026-08-30 15:19 IST
SAIL,200.0,6.696759976315258,3.348379988157629,74.57559771146848,2.663209637940284,3.446808533728929,15.61517075398935,True,0.42508486445471266,0.41089198124575715,0.42880350323357613,-0.39332134159513527,-0.8033050740301877,-1.2121126984782609,0.418208438384503,-0.8235102336551955,-0.47496362159752337,971.70008,195.0,202.5,191.62905002960593,212.55642495559107,216.74189994078813,4.1854749851970325,1.5,2.0,WAIT FOR PULLBACK,1-3 sessions,89,17800.0,745.0145473650718,REJECTED,Negative expected return.,2026-08-30 15:19 IST
HINDALCO,1037.4000244140625,23.961582822086736,2.3097727258701926,53.5205565352921,0.4031533618663661,0.27005529872829315,0.6436402628286153,True,0.4538823992966653,0.45572727082446063,0.4317990430968277,-0.15425468589022567,-0.3971926517613063,-0.8443695267607472,0.44937623958699335,-0.4603992773369504,-0.31246745449701185,175.111775501062,1011.4650238037109,1050.3675247192382,1007.4480458864541,1082.327992205475,1097.3039814692793,2.8872159073377377,1.5000000000000002,2.0,BUY ON CONFIRMATION,1-3 sessions,24,24897.6005859375,718.8474846626013,REJECTED,Negative expected return.,2026-08-30 15:19 IST
NMDC,86.76000213623047,2.021124060320677,2.3295574118902276,55.552753566874294,0.7671421871284245,0.6751242624799312,2.855890366156455,True,0.43453683712360924,0.445509870155795,0.4526719818258257,-0.26680593091356625,-0.45160318732073,-0.6264981390886604,0.4451057914668656,-0.45836747398127986,-0.2684702356518476,123.41209472668915,84.5910020828247,87.84450216293335,84.23359706082962,90.54960974933174,91.81281228703216,2.9119467648627837,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,288,24986.880615234375,727.6046617154434,REJECTED,Negative expected return.,2026-08-30 15:19 IST
UPL,571.0,11.667640345349295,2.0433695876268465,44.72335463846105,0.71527422145224,-0.5908356106726785,0.6663116345041908,False,0.4608849549387458,0.4725553547934233,0.4951830182130915,-0.2356990054900574,-0.27273160344037567,-0.27918178017575174,0.4758781906774049,-0.26693762803415605,-0.41246964770635397,67.4706733,556.725,578.1374999999999,556.4154495683134,592.8768256475298,600.1691008633732,2.5542119845335516,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,43,24553.0,627.1356685625229,REJECTED,Negative expected return.,2026-08-30 15:19 IST
POLYCAB,9088.0,180.34429036828735,1.9844222091580914,47.11488748272487,1.0264468117102434,-0.25611176807424524,1.675513748171653,False,0.45216405505562124,0.44228138341588663,0.4273768268362568,-0.15759828757978492,-0.3886704808985603,-0.7030384104589051,0.4405317785989261,-0.42104802462489144,-0.3432962125704295,229.5156224,8860.8,9201.6,8862.56963703964,9426.14554444054,9538.86072592072,2.480527761447624,1.5,2.0,BUY ON CONFIRMATION,1-3 sessions,2,18176.0,450.86072592072014,REJECTED,Negative expected return.,2026-08-30 15:19 IST
PERSISTENT,5875.0,148.45375589125146,2.5268724407021526,69.38946133763162,2.6013780663878663,2.2539745906584105,3.9760440758979776,True,0.4365280714237464,0.43850632419896085,0.4437859850929846,-0.24740943805257257,-0.494656539124108,-0.7576604110626458,0.4394305888674239,-0.5109580868944354,-0.32395674574922384,562.6082125,5728.125,5948.4375,5689.432805135935,6153.350792296098,6246.134389728129,3.1585905508776975,1.5,2.0,WAIT FOR PULLBACK,1-3 sessions,4,23500.0,742.2687794562589,REJECTED,Negative expected return.,2026-08-30 15:19 IST
